id,flight_iata,airline_name,dep_iata,arr_iata,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_status,ingestion_time
194,IX2116,Air India Express,BLR,COK,2026-05-29 20:25:00,,2026-05-29 21:30:00,,scheduled,2026-05-29 13:46:47.316019
195,6E6077,IndiGo,BLR,MAA,2026-05-29 20:20:00,,2026-05-29 21:25:00,,scheduled,2026-05-29 13:46:47.316019
196,6E975,IndiGo,BLR,CCU,2026-05-29 20:20:00,,2026-05-29 23:00:00,,scheduled,2026-05-29 13:46:47.316019
197,6E6120,IndiGo,BLR,PAT,2026-05-29 20:15:00,,2026-05-29 22:50:00,,scheduled,2026-05-29 13:46:47.316019
198,6E5376,IndiGo,BLR,BOM,2026-05-29 20:15:00,,2026-05-29 22:00:00,,scheduled,2026-05-29 13:46:47.316019
199,QP1743,Akasa Air,BLR,CCJ,2026-05-29 20:10:00,,2026-05-29 21:15:00,,scheduled,2026-05-29 13:46:47.316019
200,6E6423,IndiGo,BLR,AMD,2026-05-29 20:00:00,,2026-05-29 22:10:00,,active,2026-05-29 13:46:47.316019
201,AI2818,Air India,BLR,DEL,2026-05-29 20:00:00,,2026-05-29 22:45:00,,scheduled,2026-05-29 13:46:47.316019
202,QP1317,Akasa Air,BLR,PNQ,2026-05-29 20:00:00,,2026-05-29 21:35:00,,active,2026-05-29 13:46:47.316019
203,6E6875,IndiGo,BLR,CJB,2026-05-29 19:55:00,,2026-05-29 20:55:00,,scheduled,2026-05-29 13:46:47.316019
204,IX1367,Air India Express,BLR,TRV,2026-05-29 19:55:00,,2026-05-29 21:20:00,,active,2026-05-29 13:46:47.316019
205,IX2924,Air India Express,BLR,IXE,2026-05-29 19:50:00,,2026-05-29 21:00:00,,active,2026-05-29 13:46:47.316019
206,6E855,IndiGo,BLR,HYD,2026-05-29 19:45:00,,2026-05-29 21:00:00,,scheduled,2026-05-29 13:46:47.316019
207,6E7586,IndiGo,BLR,IXM,2026-05-29 19:40:00,,2026-05-29 21:00:00,,active,2026-05-29 13:46:47.316019
208,IX1168,Air India Express,BLR,MAA,2026-05-29 19:40:00,,2026-05-29 20:50:00,,scheduled,2026-05-29 13:46:47.316019
209,AI2665,Air India,BLR,DEL,2026-05-29 19:40:00,,2026-05-29 22:40:00,,scheduled,2026-05-29 13:46:47.316019
210,VS8470,Virgin Atlantic,BLR,VTZ,2026-05-29 19:00:00,,2026-05-29 20:30:00,,active,2026-05-29 13:46:47.316019
211,VS8213,Virgin Atlantic,BLR,VNS,2026-05-29 18:00:00,,2026-05-29 20:25:00,,active,2026-05-29 13:46:47.316019
212,JL8455,Japan Airlines,BLR,VNS,2026-05-29 18:00:00,,2026-05-29 20:25:00,,active,2026-05-29 13:46:47.316019
213,QF5246,Qantas,BLR,PNQ,2026-05-29 18:50:00,,2026-05-29 20:15:00,,scheduled,2026-05-29 13:46:47.316019
214,VS8449,Virgin Atlantic,BLR,PNQ,2026-05-29 18:50:00,,2026-05-29 20:15:00,,active,2026-05-29 13:46:47.316019
215,QF5245,Qantas,BLR,PNQ,2026-05-29 18:50:00,,2026-05-29 20:15:00,,active,2026-05-29 13:46:47.316019
216,JL8451,Japan Airlines,BLR,PNQ,2026-05-29 18:50:00,,2026-05-29 20:15:00,,active,2026-05-29 13:46:47.316019
217,AI9852,Air India,BLR,NAG,2026-05-29 18:40:00,,2026-05-29 20:30:00,,scheduled,2026-05-29 13:46:47.316019
218,VS8425,Virgin Atlantic,BLR,IXR,2026-05-29 17:45:00,2026-05-29 18:09:00,2026-05-29 20:10:00,,active,2026-05-29 13:46:47.316019
219,VS8254,Virgin Atlantic,BLR,GOI,2026-05-29 19:10:00,,2026-05-29 20:25:00,,scheduled,2026-05-29 13:46:47.316019
2273,QP1510,Akasa Air,CCU,BLR,2026-05-29 19:05:00,,2026-05-29 22:00:00,,active,2026-05-29 13:46:47.316019
220,QF8683,Qantas,BLR,GOI,2026-05-29 19:10:00,,2026-05-29 20:25:00,,scheduled,2026-05-29 13:46:47.316019
221,JL9712,Japan Airlines,BLR,GOI,2026-05-29 19:10:00,,2026-05-29 20:25:00,,scheduled,2026-05-29 13:46:47.316019
222,AI9524,Air India,BLR,GOI,2026-05-29 19:00:00,,2026-05-29 20:20:00,,scheduled,2026-05-29 13:46:47.316019
223,AI9499,Air India,BLR,GAU,2026-05-29 16:35:00,2026-05-29 16:45:00,2026-05-29 19:45:00,,active,2026-05-29 13:46:47.316019
224,AI9400,Air India,BLR,DEL,2026-05-29 17:35:00,2026-05-29 17:59:00,2026-05-29 20:25:00,,active,2026-05-29 13:46:47.316019
225,VS8379,Virgin Atlantic,BLR,DEL,2026-05-29 17:00:00,2026-05-29 17:53:00,2026-05-29 19:50:00,,scheduled,2026-05-29 13:46:47.316019
226,QF4212,Qantas,BLR,DEL,2026-05-29 17:00:00,2026-05-29 17:53:00,2026-05-29 19:50:00,,scheduled,2026-05-29 13:46:47.316019
227,JL5290,Japan Airlines,BLR,DEL,2026-05-29 17:00:00,2026-05-29 17:53:00,2026-05-29 19:50:00,,scheduled,2026-05-29 13:46:47.316019
228,AA9205,American Airlines,BLR,DEL,2026-05-29 17:00:00,2026-05-29 17:53:00,2026-05-29 19:50:00,,scheduled,2026-05-29 13:46:47.316019
229,AI7965,Air India,BLR,ADD,2026-05-29 16:10:00,2026-05-29 16:24:00,2026-05-29 19:40:00,,active,2026-05-29 13:46:47.316019
230,VS8334,Virgin Atlantic,BLR,BOM,2026-05-29 16:00:00,2026-05-29 16:35:00,2026-05-29 17:45:00,2026-05-29 17:58:00,landed,2026-05-29 13:46:47.316019
231,QF5049,Qantas,BLR,BOM,2026-05-29 16:00:00,2026-05-29 16:35:00,2026-05-29 17:45:00,2026-05-29 17:58:00,landed,2026-05-29 13:46:47.316019
232,JL5191,Japan Airlines,BLR,BOM,2026-05-29 16:00:00,2026-05-29 16:35:00,2026-05-29 17:45:00,2026-05-29 17:58:00,landed,2026-05-29 13:46:47.316019
233,VS8376,Virgin Atlantic,BLR,DEL,2026-05-29 16:00:00,2026-05-29 16:31:00,2026-05-29 18:40:00,,scheduled,2026-05-29 13:46:47.316019
234,QF4208,Qantas,BLR,DEL,2026-05-29 16:00:00,2026-05-29 16:31:00,2026-05-29 18:40:00,,scheduled,2026-05-29 13:46:47.316019
235,JL5281,Japan Airlines,BLR,DEL,2026-05-29 16:00:00,2026-05-29 16:31:00,2026-05-29 18:40:00,,scheduled,2026-05-29 13:46:47.316019
236,AA9206,American Airlines,BLR,DEL,2026-05-29 16:00:00,2026-05-29 16:31:00,2026-05-29 18:40:00,,scheduled,2026-05-29 13:46:47.316019
237,VS8255,Virgin Atlantic,BLR,STV,2026-05-29 17:20:00,2026-05-29 17:42:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
238,JL9728,Japan Airlines,BLR,STV,2026-05-29 17:20:00,2026-05-29 17:42:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
239,VS9094,Virgin Atlantic,BLR,NAG,2026-05-29 17:15:00,2026-05-29 17:23:00,2026-05-29 19:05:00,,active,2026-05-29 13:46:47.316019
240,QF8917,Qantas,BLR,NAG,2026-05-29 17:15:00,2026-05-29 17:23:00,2026-05-29 19:05:00,,active,2026-05-29 13:46:47.316019
241,VS8441,Virgin Atlantic,BLR,MAA,2026-05-29 18:15:00,,2026-05-29 19:15:00,,scheduled,2026-05-29 13:46:47.316019
242,QF5243,Qantas,BLR,MAA,2026-05-29 18:15:00,,2026-05-29 19:15:00,,scheduled,2026-05-29 13:46:47.316019
243,JL9069,Japan Airlines,BLR,MAA,2026-05-29 18:15:00,,2026-05-29 19:15:00,,scheduled,2026-05-29 13:46:47.316019
244,BA8297,British Airways,BLR,MAA,2026-05-29 18:15:00,,2026-05-29 19:15:00,,scheduled,2026-05-29 13:46:47.316019
245,VS8433,Virgin Atlantic,BLR,LKO,2026-05-29 16:20:00,2026-05-29 16:34:00,2026-05-29 18:55:00,,active,2026-05-29 13:46:47.316019
246,QF8873,Qantas,BLR,LKO,2026-05-29 16:20:00,2026-05-29 16:34:00,2026-05-29 18:55:00,,active,2026-05-29 13:46:47.316019
247,JL9053,Japan Airlines,BLR,LKO,2026-05-29 16:20:00,2026-05-29 16:34:00,2026-05-29 18:55:00,,active,2026-05-29 13:46:47.316019
248,VS8423,Virgin Atlantic,BLR,IXE,2026-05-29 18:10:00,2026-05-29 18:25:00,2026-05-29 19:00:00,,active,2026-05-29 13:46:47.316019
249,QF8893,Qantas,BLR,IXE,2026-05-29 18:10:00,2026-05-29 18:25:00,2026-05-29 19:00:00,,active,2026-05-29 13:46:47.316019
250,AI9488,Air India,BLR,IXC,2026-05-29 16:25:00,2026-05-29 16:43:00,2026-05-29 19:25:00,,active,2026-05-29 13:46:47.316019
251,VS8415,Virgin Atlantic,BLR,IXC,2026-05-29 16:20:00,2026-05-29 16:41:00,2026-05-29 19:20:00,,active,2026-05-29 13:46:47.316019
252,QF8878,Qantas,BLR,IXC,2026-05-29 16:20:00,2026-05-29 16:41:00,2026-05-29 19:20:00,,active,2026-05-29 13:46:47.316019
253,JL9045,Japan Airlines,BLR,IXC,2026-05-29 16:20:00,2026-05-29 16:41:00,2026-05-29 19:20:00,,active,2026-05-29 13:46:47.316019
254,VS8210,Virgin Atlantic,BLR,GOI,2026-05-29 17:40:00,2026-05-29 17:45:00,2026-05-29 18:55:00,2026-05-29 18:40:00,landed,2026-05-29 13:46:47.316019
255,QF8684,Qantas,BLR,GOI,2026-05-29 17:40:00,2026-05-29 17:45:00,2026-05-29 18:55:00,2026-05-29 18:40:00,landed,2026-05-29 13:46:47.316019
256,JL9015,Japan Airlines,BLR,GOI,2026-05-29 17:40:00,2026-05-29 17:45:00,2026-05-29 18:55:00,2026-05-29 18:40:00,landed,2026-05-29 13:46:47.316019
257,VS8387,Virgin Atlantic,BLR,GAU,2026-05-29 16:25:00,2026-05-29 16:36:00,2026-05-29 19:30:00,,active,2026-05-29 13:46:47.316019
258,QF8678,Qantas,BLR,GAU,2026-05-29 16:25:00,2026-05-29 16:36:00,2026-05-29 19:30:00,,active,2026-05-29 13:46:47.316019
259,VS9563,Virgin Atlantic,BLR,COK,2026-05-29 18:00:00,2026-05-29 18:44:00,2026-05-29 19:05:00,,scheduled,2026-05-29 13:46:47.316019
260,QF8367,Qantas,BLR,COK,2026-05-29 18:00:00,2026-05-29 18:44:00,2026-05-29 19:05:00,,scheduled,2026-05-29 13:46:47.316019
261,JL9001,Japan Airlines,BLR,COK,2026-05-29 18:00:00,2026-05-29 18:44:00,2026-05-29 19:05:00,,scheduled,2026-05-29 13:46:47.316019
262,AI9522,Air India,BLR,CCJ,2026-05-29 18:20:00,,2026-05-29 19:20:00,,scheduled,2026-05-29 13:46:47.316019
263,VS8342,Virgin Atlantic,BLR,BOM,2026-05-29 17:30:00,2026-05-29 17:54:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
264,QF5073,Qantas,BLR,BOM,2026-05-29 17:30:00,2026-05-29 17:54:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
265,JL9765,Japan Airlines,BLR,BOM,2026-05-29 17:30:00,2026-05-29 17:54:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
266,9I547,Alliance Air,BLR,GOI,2026-05-29 20:50:00,,2026-05-29 22:25:00,,scheduled,2026-05-29 13:46:47.316019
267,6E870,IndiGo,BLR,DEL,2026-05-29 19:30:00,,2026-05-29 22:15:00,,scheduled,2026-05-29 13:46:47.316019
268,6E7165,IndiGo,BLR,TRZ,2026-05-29 19:25:00,,2026-05-29 20:40:00,,active,2026-05-29 13:46:47.316019
269,IX1526,Air India Express,BLR,JAI,2026-05-29 19:25:00,,2026-05-29 22:00:00,,scheduled,2026-05-29 13:46:47.316019
270,6E7134,IndiGo,BLR,VGA,2026-05-29 19:20:00,,2026-05-29 20:50:00,,active,2026-05-29 13:46:47.316019
271,6E903,IndiGo,BLR,LKO,2026-05-29 19:15:00,,2026-05-29 21:35:00,,scheduled,2026-05-29 13:46:47.316019
272,6E6554,IndiGo,BLR,GOI,2026-05-29 19:10:00,,2026-05-29 20:25:00,,scheduled,2026-05-29 13:46:47.316019
273,6E6283,IndiGo,BLR,BOM,2026-05-29 19:05:00,,2026-05-29 20:45:00,,scheduled,2026-05-29 13:46:47.316019
274,IX1250,Air India Express,BLR,HYD,2026-05-29 19:05:00,,2026-05-29 20:15:00,,scheduled,2026-05-29 13:46:47.316019
275,6E9087,IndiGo,BLR,CCU,2026-05-29 19:00:00,,2026-05-29 21:35:00,,scheduled,2026-05-29 13:46:47.316019
276,6E969,IndiGo,BLR,VTZ,2026-05-29 19:00:00,,2026-05-29 20:30:00,,active,2026-05-29 13:46:47.316019
277,AI2610,Air India,BLR,BOM,2026-05-29 19:00:00,,2026-05-29 21:05:00,,scheduled,2026-05-29 13:46:47.316019
278,IX1538,Air India Express,BLR,GOI,2026-05-29 19:00:00,,2026-05-29 20:20:00,,scheduled,2026-05-29 13:46:47.316019
279,6E411,IndiGo,BLR,BBI,2026-05-29 18:55:00,,2026-05-29 21:00:00,,active,2026-05-29 13:46:47.316019
280,IX1871,Air India Express,BLR,CCU,2026-05-29 18:55:00,,2026-05-29 21:30:00,,scheduled,2026-05-29 13:46:47.316019
281,6E105,IndiGo,BLR,PNQ,2026-05-29 18:50:00,,2026-05-29 20:15:00,,active,2026-05-29 13:46:47.316019
282,6E1183,IndiGo,BLR,CMB,2026-05-29 18:45:00,,2026-05-29 20:15:00,,scheduled,2026-05-29 13:46:47.316019
283,IC3412,Fly91,BLR,HBX,2026-05-29 18:45:00,,2026-05-29 20:15:00,,scheduled,2026-05-29 13:46:47.316019
284,6E7581,IndiGo,BLR,CJB,2026-05-29 18:40:00,,2026-05-29 19:45:00,,scheduled,2026-05-29 13:46:47.316019
285,IX2793,Air India Express,BLR,NAG,2026-05-29 18:40:00,,2026-05-29 20:30:00,,scheduled,2026-05-29 13:46:47.316019
286,VS8320,Virgin Atlantic,BLR,AMD,2026-05-29 16:50:00,2026-05-29 17:10:00,2026-05-29 19:00:00,,active,2026-05-29 13:46:47.316019
287,QF8395,Qantas,BLR,AMD,2026-05-29 16:50:00,2026-05-29 17:10:00,2026-05-29 19:00:00,,active,2026-05-29 13:46:47.316019
288,JL9737,Japan Airlines,BLR,AMD,2026-05-29 16:50:00,2026-05-29 17:10:00,2026-05-29 19:00:00,,active,2026-05-29 13:46:47.316019
289,VS8459,Virgin Atlantic,BLR,RPR,2026-05-29 17:30:00,2026-05-29 17:39:00,2026-05-29 19:20:00,,active,2026-05-29 13:46:47.316019
290,AI9806,Air India,BLR,PNQ,2026-05-29 17:35:00,,2026-05-29 19:20:00,,active,2026-05-29 13:46:47.316019
291,AI9882,Air India,BLR,PAT,2026-05-29 16:55:00,2026-05-29 17:02:00,2026-05-29 19:35:00,,active,2026-05-29 13:46:47.316019
292,VS8447,Virgin Atlantic,BLR,PAT,2026-05-29 16:45:00,2026-05-29 16:55:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
293,QF5994,Qantas,BLR,PAT,2026-05-29 16:45:00,2026-05-29 16:55:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
294,VS8333,Virgin Atlantic,BLR,BHO,2026-05-29 17:15:00,2026-05-29 17:26:00,2026-05-29 19:25:00,,active,2026-05-29 13:46:47.316019
295,VS8407,Virgin Atlantic,BLR,HYD,2026-05-29 16:30:00,2026-05-29 16:48:00,2026-05-29 17:45:00,2026-05-29 17:44:00,landed,2026-05-29 13:46:47.316019
296,QF5091,Qantas,BLR,HYD,2026-05-29 16:30:00,2026-05-29 16:48:00,2026-05-29 17:45:00,2026-05-29 17:44:00,landed,2026-05-29 13:46:47.316019
297,JL9029,Japan Airlines,BLR,HYD,2026-05-29 16:30:00,2026-05-29 16:48:00,2026-05-29 17:45:00,2026-05-29 17:44:00,landed,2026-05-29 13:46:47.316019
298,6E638,IndiGo,BLR,HYD,2026-05-29 18:35:00,2026-05-29 18:53:00,2026-05-29 19:45:00,,active,2026-05-29 13:46:47.316019
299,6E152,IndiGo,BLR,CCJ,2026-05-29 18:35:00,,2026-05-29 19:40:00,,scheduled,2026-05-29 13:46:47.316019
300,6E676,IndiGo,BLR,CCU,2026-05-29 18:30:00,,2026-05-29 21:10:00,,scheduled,2026-05-29 13:46:47.316019
301,6E6141,IndiGo,BLR,JAI,2026-05-29 18:20:00,2026-05-29 18:38:00,2026-05-29 20:50:00,,active,2026-05-29 13:46:47.316019
302,AI2802,Air India,BLR,DEL,2026-05-29 18:20:00,,2026-05-29 21:10:00,,scheduled,2026-05-29 13:46:47.316019
303,IX5313,Air India Express,BLR,CCJ,2026-05-29 18:20:00,,2026-05-29 19:20:00,,scheduled,2026-05-29 13:46:47.316019
304,6E6034,IndiGo,BLR,DEL,2026-05-29 18:15:00,,2026-05-29 21:05:00,,scheduled,2026-05-29 13:46:47.316019
305,6E6017,IndiGo,BLR,MAA,2026-05-29 18:15:00,,2026-05-29 19:15:00,,scheduled,2026-05-29 13:46:47.316019
306,IX1541,Air India Express,BLR,LKO,2026-05-29 18:15:00,2026-05-29 18:40:00,2026-05-29 20:55:00,,active,2026-05-29 13:46:47.316019
307,3U9640,Sichuan Airlines,BLR,CTU,2026-05-29 18:15:00,,2026-05-30 02:00:00,,scheduled,2026-05-29 13:46:47.316019
308,6E6162,IndiGo,BLR,IXE,2026-05-29 18:10:00,2026-05-29 18:25:00,2026-05-29 19:00:00,,active,2026-05-29 13:46:47.316019
309,AI2854,Air India,BLR,BOM,2026-05-29 18:05:00,2026-05-29 18:08:00,2026-05-29 20:05:00,,active,2026-05-29 13:46:47.316019
310,6E144,IndiGo,BLR,COK,2026-05-29 18:00:00,2026-05-29 18:44:00,2026-05-29 19:05:00,,scheduled,2026-05-29 13:46:47.316019
311,6E738,IndiGo,BLR,VNS,2026-05-29 18:00:00,,2026-05-29 20:25:00,,active,2026-05-29 13:46:47.316019
312,6E7226,IndiGo,BLR,IXG,2026-05-29 17:55:00,2026-05-29 18:19:00,2026-05-29 19:25:00,,active,2026-05-29 13:46:47.316019
313,6E747,IndiGo,BLR,IDR,2026-05-29 17:55:00,2026-05-29 18:36:00,2026-05-29 19:50:00,,scheduled,2026-05-29 13:46:47.316019
314,6E221,IndiGo,BLR,IXR,2026-05-29 17:45:00,2026-05-29 18:09:00,2026-05-29 20:10:00,,active,2026-05-29 13:46:47.316019
315,QP1567,Akasa Air,BLR,LKO,2026-05-29 17:45:00,2026-05-29 18:34:00,2026-05-29 20:25:00,,scheduled,2026-05-29 13:46:47.316019
316,6E6168,IndiGo,BLR,GOI,2026-05-29 17:40:00,2026-05-29 17:45:00,2026-05-29 18:55:00,2026-05-29 18:40:00,landed,2026-05-29 13:46:47.316019
317,AI9613,Air India,BLR,VTZ,2026-05-29 16:50:00,2026-05-29 17:16:00,2026-05-29 18:30:00,,active,2026-05-29 13:46:47.316019
318,AI9874,Air India,BLR,TRV,2026-05-29 17:10:00,2026-05-29 17:28:00,2026-05-29 18:35:00,,active,2026-05-29 13:46:47.316019
319,VS8436,Virgin Atlantic,BLR,MAA,2026-05-29 17:15:00,2026-05-29 17:21:00,2026-05-29 18:10:00,2026-05-29 17:58:00,landed,2026-05-29 13:46:47.316019
320,QF5237,Qantas,BLR,MAA,2026-05-29 17:15:00,2026-05-29 17:21:00,2026-05-29 18:10:00,2026-05-29 17:58:00,landed,2026-05-29 13:46:47.316019
321,JL9067,Japan Airlines,BLR,MAA,2026-05-29 17:15:00,2026-05-29 17:21:00,2026-05-29 18:10:00,2026-05-29 17:58:00,landed,2026-05-29 13:46:47.316019
322,VS8427,Virgin Atlantic,BLR,JAI,2026-05-29 16:00:00,2026-05-29 16:26:00,2026-05-29 18:20:00,,scheduled,2026-05-29 13:46:47.316019
323,QF8888,Qantas,BLR,JAI,2026-05-29 16:00:00,2026-05-29 16:26:00,2026-05-29 18:20:00,,scheduled,2026-05-29 13:46:47.316019
324,VS8419,Virgin Atlantic,BLR,IXE,2026-05-29 17:00:00,2026-05-29 17:25:00,2026-05-29 18:00:00,,active,2026-05-29 13:46:47.316019
325,QF8891,Qantas,BLR,IXE,2026-05-29 17:00:00,2026-05-29 17:25:00,2026-05-29 18:00:00,,active,2026-05-29 13:46:47.316019
326,VS8243,Virgin Atlantic,BLR,IXB,2026-05-29 15:45:00,2026-05-29 16:21:00,2026-05-29 18:30:00,,active,2026-05-29 13:46:47.316019
327,KL4512,KLM,BLR,BDQ,2026-05-29 15:40:00,2026-05-29 16:20:00,2026-05-29 17:50:00,2026-05-29 18:05:00,landed,2026-05-29 13:46:47.316019
328,VS8330,Virgin Atlantic,BLR,BDQ,2026-05-29 15:40:00,2026-05-29 16:20:00,2026-05-29 17:50:00,2026-05-29 18:05:00,landed,2026-05-29 13:46:47.316019
329,VS8373,Virgin Atlantic,BLR,DEL,2026-05-29 13:10:00,2026-05-29 13:31:00,2026-05-29 16:05:00,2026-05-29 15:54:00,landed,2026-05-29 13:46:47.316019
330,QF4204,Qantas,BLR,DEL,2026-05-29 13:10:00,2026-05-29 13:31:00,2026-05-29 16:05:00,2026-05-29 15:54:00,landed,2026-05-29 13:46:47.316019
331,JL9204,Japan Airlines,BLR,DEL,2026-05-29 13:10:00,2026-05-29 13:31:00,2026-05-29 16:05:00,2026-05-29 15:54:00,landed,2026-05-29 13:46:47.316019
332,AI9808,Air India,BLR,PNQ,2026-05-29 15:50:00,,2026-05-29 17:25:00,,active,2026-05-29 13:46:47.316019
333,VS8446,Virgin Atlantic,BLR,PAT,2026-05-29 14:45:00,2026-05-29 15:24:00,2026-05-29 17:20:00,2026-05-29 17:30:00,landed,2026-05-29 13:46:47.316019
334,QF5993,Qantas,BLR,PAT,2026-05-29 14:45:00,2026-05-29 15:24:00,2026-05-29 17:20:00,2026-05-29 17:30:00,landed,2026-05-29 13:46:47.316019
335,VS8444,Virgin Atlantic,BLR,NAG,2026-05-29 15:35:00,2026-05-29 16:11:00,2026-05-29 17:20:00,,active,2026-05-29 13:46:47.316019
336,VS8240,Virgin Atlantic,BLR,DEL,2026-05-29 14:15:00,2026-05-29 14:44:00,2026-05-29 16:45:00,,scheduled,2026-05-29 13:46:47.316019
337,QF4203,Qantas,BLR,DEL,2026-05-29 14:15:00,2026-05-29 14:44:00,2026-05-29 16:45:00,,scheduled,2026-05-29 13:46:47.316019
338,JL5283,Japan Airlines,BLR,DEL,2026-05-29 14:15:00,2026-05-29 14:44:00,2026-05-29 16:45:00,,scheduled,2026-05-29 13:46:47.316019
339,AI9410,Air India,BLR,DED,2026-05-29 14:05:00,2026-05-29 14:03:00,2026-05-29 17:10:00,2026-05-29 16:39:00,landed,2026-05-29 13:46:47.316019
340,AI9457,Air India,BLR,COK,2026-05-29 16:15:00,2026-05-29 16:32:00,2026-05-29 17:30:00,2026-05-29 17:15:00,landed,2026-05-29 13:46:47.316019
341,JL8450,Japan Airlines,BLR,CJB,2026-05-29 16:10:00,2026-05-29 16:38:00,2026-05-29 17:10:00,2026-05-29 17:21:00,landed,2026-05-29 13:46:47.316019
342,JL9017,Japan Airlines,BLR,CJB,2026-05-29 16:10:00,2026-05-29 16:38:00,2026-05-29 17:10:00,2026-05-29 17:21:00,landed,2026-05-29 13:46:47.316019
343,IX2913,Air India Express,BLR,PNQ,2026-05-29 17:35:00,,2026-05-29 19:20:00,,active,2026-05-29 13:46:47.316019
344,IX1040,Air India Express,BLR,DEL,2026-05-29 17:35:00,2026-05-29 17:59:00,2026-05-29 20:25:00,,active,2026-05-29 13:46:47.316019
345,6E5255,IndiGo,BLR,BOM,2026-05-29 17:30:00,2026-05-29 17:54:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
346,6E978,IndiGo,BLR,RPR,2026-05-29 17:30:00,2026-05-29 17:39:00,2026-05-29 19:20:00,,active,2026-05-29 13:46:47.316019
347,AI2820,Air India,BLR,DEL,2026-05-29 17:25:00,2026-05-29 17:30:00,2026-05-29 20:25:00,,active,2026-05-29 13:46:47.316019
348,6E6008,IndiGo,BLR,STV,2026-05-29 17:20:00,2026-05-29 17:42:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
349,6E6891,IndiGo,BLR,NAG,2026-05-29 17:15:00,2026-05-29 17:23:00,2026-05-29 19:05:00,,active,2026-05-29 13:46:47.316019
350,6E6465,IndiGo,BLR,BHO,2026-05-29 17:15:00,2026-05-29 17:26:00,2026-05-29 19:25:00,,active,2026-05-29 13:46:47.316019
351,6E356,IndiGo,BLR,MAA,2026-05-29 17:15:00,2026-05-29 17:21:00,2026-05-29 18:10:00,2026-05-29 17:58:00,landed,2026-05-29 13:46:47.316019
352,6E7231,IndiGo,BLR,RJA,2026-05-29 17:10:00,2026-05-29 17:17:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
353,IX2506,Air India Express,BLR,TRV,2026-05-29 17:10:00,2026-05-29 17:28:00,2026-05-29 18:35:00,,active,2026-05-29 13:46:47.316019
354,6E223,IndiGo,BLR,CCU,2026-05-29 17:05:00,2026-05-29 17:12:00,2026-05-29 19:55:00,,active,2026-05-29 13:46:47.316019
355,6E6039,IndiGo,BLR,DEL,2026-05-29 17:00:00,2026-05-29 17:53:00,2026-05-29 19:50:00,,scheduled,2026-05-29 13:46:47.316019
356,6E109,IndiGo,BLR,IXE,2026-05-29 17:00:00,2026-05-29 17:25:00,2026-05-29 18:00:00,,active,2026-05-29 13:46:47.316019
357,QP1503,Akasa Air,BLR,BBI,2026-05-29 17:00:00,2026-05-29 17:14:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
358,IX1504,Air India Express,BLR,PAT,2026-05-29 16:55:00,2026-05-29 17:02:00,2026-05-29 19:35:00,,active,2026-05-29 13:46:47.316019
359,6E239,IndiGo,BLR,AMD,2026-05-29 16:50:00,2026-05-29 17:10:00,2026-05-29 19:00:00,,active,2026-05-29 13:46:47.316019
360,IX2023,Air India Express,BLR,VTZ,2026-05-29 16:50:00,2026-05-29 17:16:00,2026-05-29 18:30:00,,active,2026-05-29 13:46:47.316019
361,6E6451,IndiGo,BLR,PAT,2026-05-29 16:45:00,2026-05-29 16:55:00,2026-05-29 19:15:00,,active,2026-05-29 13:46:47.316019
362,5X9,UPS,BLR,CGN,2026-05-29 12:37:00,2026-05-29 13:20:00,2026-05-29 19:56:00,,scheduled,2026-05-29 13:46:47.316019
363,VS8346,Virgin Atlantic,BLR,BOM,2026-05-29 14:20:00,2026-05-29 14:31:00,2026-05-29 16:05:00,2026-05-29 15:47:00,landed,2026-05-29 13:46:47.316019
364,QF5069,Qantas,BLR,BOM,2026-05-29 14:20:00,2026-05-29 14:31:00,2026-05-29 16:05:00,2026-05-29 15:47:00,landed,2026-05-29 13:46:47.316019
365,JL9761,Japan Airlines,BLR,BOM,2026-05-29 14:20:00,2026-05-29 14:31:00,2026-05-29 16:05:00,2026-05-29 15:47:00,landed,2026-05-29 13:46:47.316019
366,AI9434,Air India,BLR,AMD,2026-05-29 14:30:00,2026-05-29 14:55:00,2026-05-29 16:35:00,,active,2026-05-29 13:46:47.316019
367,VS8324,Virgin Atlantic,BLR,AMD,2026-05-29 13:55:00,2026-05-29 14:23:00,2026-05-29 16:00:00,,active,2026-05-29 13:46:47.316019
368,QF8393,Qantas,BLR,AMD,2026-05-29 13:55:00,2026-05-29 14:23:00,2026-05-29 16:00:00,,active,2026-05-29 13:46:47.316019
369,JL9735,Japan Airlines,BLR,AMD,2026-05-29 13:55:00,2026-05-29 14:23:00,2026-05-29 16:00:00,,active,2026-05-29 13:46:47.316019
